section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,112,1734597241064613888,1734597241369508864,305,653.072,311.801,10.95561932917896,16.37289624715584
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,113,1734597241416566016,1734597241586077952,170,732.101,292.474,17.167036262850107,17.674067414102336
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,114,1734597241780516864,1734597242185536768,405,723.78,284.79,16.556434492772034,18.264964809402485
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,115,1734597242376545024,1734597243421536000,1045,703.862,288.609,14.985173063207055,18.022612258176054
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,116,1734597243472494848,1734597243709521920,237,552.745,301.696,3.1890907486144906,17.22687282528212
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,117,1734597243744486912,1734597243969608960,225,484.202,314.896,-2.1334859294129322,16.23886852384033
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,118,1734597244012602880,1734597245805551872,1793,371.764,270.346,-11.000378658595151,19.50297947075864
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,119,1734597246004653824,1734597246657658880,653,466.844,330.761,-3.464588144399867,15.037158780109369
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,120,1734597246852540928,1734597248549547776,1697,696.834,304.254,14.37369649628325,16.867741487805276
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,121,1734597248616485888,1734597248929490944,313,529.292,336.51,1.3550966139381728,14.608075951971012
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,122,1734597248980505856,1734597250057637888,1077,364.6,308.283,-11.431285999624462,16.64344440410797
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,123,1734597250120609024,1734597250281625856,161,592.28,311.325,6.246293857748733,16.47554610325302
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,124,1734597250336632832,1734597252513563904,2177,692.506,291.245,14.089210976961397,17.847871411252743
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,125,1734597252748594944,1734597254833580800,2085,689.346,305.737,13.787136309436068,16.770303106058652
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,126,1734597254884457984,1734597255121483776,237,534.745,340.659,1.773918364202887,14.294000693625254
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,127,1734597255164590848,1734597255297811968,133,446.083,346.792,-5.048630027459364,13.819933725224361
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,128,1734597255512540928,1734597256541593856,1029,366.999,315.547,-11.22254120392873,16.10143911845446
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,129,1734597256600598016,1734597256809906944,209,570.453,317.59,4.547129446653022,16.018865347189944
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,130,1734597256860557824,1734597257905554944,1045,704.082,309.418,14.91548128580245,16.468796758652914
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,131,1734597257948556032,1734597258477590784,529,601.133,326.061,6.907102268054254,15.358730847802157
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,132,1734597258652594944,1734597259577566976,925,495.399,346.659,-1.254383423599632,13.844160412592853
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,133,1734597259624573952,1734597260009479936,385,374.551,314.722,-10.638881280198053,16.17282738684021
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,134,1734597260080525056,1734597260185821952,105,640.538,309.195,9.9915560620502,16.585116485935295
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,135,1734597260216549888,1734597265261646848,5045,684.488,298.578,13.4366977606212,17.31417304237129
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,136,1734597265460530944,1734597265701498880,241,437.84,313.212,-5.731063192280858,16.345923195313347
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,137,1734597265741454848,1734597266229621760,488,356.054,323.046,-12.048368324312406,15.524609362861069
