section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1873,1.7345985267565158e+18,1.734598526896796e+18,140,115.07123727919942,8.510283965849505,4250.395898731715,9615.437550371827
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1874,1.734598527220491e+18,1.734598527260509e+18,40,52.12872166663074,3.8932273713031447,1645.939677631341,2087.2273623937012
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1875,1.734598527680465e+18,1.7345985277125268e+18,32,48.92712252933869,3.635817338844243,1693.4149301290338,2018.429875390327
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1876,1.734598527864504e+18,1.734598527896501e+18,32,53.207650834451705,3.960320841317596,1892.5486444241444,2261.4316093942766
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1877,1.734598528952508e+18,1.734598528984539e+18,32,76.12879903901408,5.6579813754620085,2268.1314353266466,2992.2465312142867
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1878,1.734598529400535e+18,1.7345985294567519e+18,56,205.32742508890286,15.249986638492906,3750.9398649169016,5958.057801178227
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1879,1.734598531492483e+18,1.7345985315524948e+18,60,192.23783502914833,14.182303826698067,3268.518244890827,5067.21435290475
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1880,1.734598531960611e+18,1.734598532008577e+18,48,181.33102648670325,13.358467470497114,3801.0062019528827,6139.562828437854
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1881,1.734598532500509e+18,1.73459853265254e+18,152,19.48535114689779,1.4576290962446259,1956.9790704336672,3865.0610009391253
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1882,1.734598534720477e+18,1.734598534940617e+18,220,32.86991295620566,2.4098351899549164,2291.559176485069,6425.263253154904
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1883,1.734598536016557e+18,1.734598536076614e+18,60,190.3382973593864,14.029353287870787,3572.1754056269024,5802.300913055183
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1884,1.7345985364206659e+18,1.734598536580498e+18,160,146.00434724276374,10.891732622746325,2499.3301605363613,6347.739759667046
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1885,1.73459853690052e+18,1.7345985369685048e+18,68,275.8075095313007,20.529947001973834,4366.033639891482,6455.767920088609
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1886,1.73459853902884e+18,1.734598539172511e+18,144,27.99150494582943,2.1024880372999672,2903.3519836093037,6364.243203547145
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1887,1.734598540284566e+18,1.734598540452492e+18,168,11.400560574394882,0.854997522263592,2901.5341852981333,5596.133440888169
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1888,1.734598541936511e+18,1.734598542164552e+18,228,40.01213552169269,3.02079833838067,3272.5502349880167,9164.786319459334
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1889,1.734598543020501e+18,1.734598543208508e+18,188,23.337846067711514,1.7362234896037472,2899.8952670344147,5630.105277141811
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1890,1.734598544800519e+18,1.734598544840515e+18,40,120.00118807260648,8.871451465511877,3090.3947473658736,4319.156604068952
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1891,1.734598545140524e+18,1.734598545176511e+18,36,56.44698680388272,4.183689960248478,1697.96517656964,2039.72537520518
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1892,1.734598545584457e+18,1.734598545624491e+18,40,53.14446983712298,3.919770177060216,1597.4652239996856,2167.961780509659
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1893,1.734598545856511e+18,1.7345985459125489e+18,56,157.63270842560325,11.584402042903417,3347.7185935923308,5283.460253420748
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1894,1.734598547100525e+18,1.734598547145019e+18,44,145.9970799782821,10.89078149293473,3333.907571320589,5145.5277129911465
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1895,1.734598547260531e+18,1.73459854729651e+18,36,61.79593795415034,4.603853111442148,2013.168841570912,2580.8052427462126
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1896,1.734598547560509e+18,1.734598547604918e+18,44,59.81266581208159,4.520821437061133,1401.655034621707,1743.9658417287592
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1897,1.734598547892724e+18,1.734598547924567e+18,32,57.78456859577586,4.368695088117385,1727.1217979678665,2229.193998885211
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1898,1.734598548476588e+18,1.734598548516767e+18,40,80.85316643655891,6.054010199190753,2139.307060546945,3067.2832688295452
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1899,1.734598549176528e+18,1.734598549212542e+18,36,59.65897645700152,4.404243827800746,1843.2773898084845,2448.412387309151
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1900,1.734598549404476e+18,1.73459854943254e+18,28,39.66689817460314,2.926289680306147,1390.622425557079,1741.690777263264
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1901,1.734598549776578e+18,1.734598549804776e+18,28,42.49749756241115,3.1408048679965677,1483.4870752770921,1858.366059329535
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1902,1.73459855002883e+18,1.7345985500686218e+18,40,152.37293507546468,11.242540395243896,3517.0341474632064,5167.210734231514
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1903,1.734598550252534e+18,1.734598550280522e+18,28,31.928263341042122,2.358758471060011,1348.7050484000988,1578.757213758708
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1904,1.73459855099656e+18,1.7345985510366218e+18,40,96.5106051144512,7.180103885390039,2601.8201486208827,3692.7912995123443
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1905,1.734598552096567e+18,1.734598552144499e+18,48,181.3683235495071,13.495683655512286,3679.4545818669526,5308.879440739539
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1906,1.7345985538605059e+18,1.734598553904501e+18,44,121.241018049898,8.952952350364079,2779.4777650688943,4070.338368981954
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1907,1.734598554104489e+18,1.734598554300661e+18,196,68.2556707123688,5.10434032683964,2798.2082737372293,4980.413307066803
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1908,1.734598555156514e+18,1.734598555204807e+18,48,195.38641058200812,14.577720311048408,3652.402423606467,5764.307706114879
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1909,1.7345985569765048e+18,1.734598557024514e+18,48,165.36318246996947,12.26258539638748,3870.117903176611,5561.035345456332
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1910,1.734598558680565e+18,1.734598558728646e+18,48,184.67806237202595,13.71081552655712,3719.14023876939,5524.229966392842
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1911,1.7345985603964938e+18,1.734598560440669e+18,44,111.25547056231771,8.20851254992853,2602.6061803980524,3580.896998454213
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1912,1.734598560724737e+18,1.734598560764504e+18,40,76.06557487341699,5.6230776954470185,1986.046398412338,2649.8510639444357
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1913,1.734598562504555e+18,1.734598562704499e+18,200,86.1938689913023,6.454991259724999,2822.5229571837554,6634.6624752902735
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1914,1.734598565104454e+18,1.7345985651566019e+18,52,112.2639659032674,8.390545410912786,2151.336228295805,3125.584763090992
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1915,1.734598565392498e+18,1.734598565432632e+18,40,109.24115570160565,8.099687625059468,2836.567878320115,4064.1704555120104
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1916,1.7345985657208788e+18,1.734598565772529e+18,52,159.72207631296024,11.850855273812591,3655.5514376652604,5916.089410253661
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1917,1.734598565852545e+18,1.734598565940489e+18,88,210.08277739828523,15.641683829342913,2662.69064148914,5535.26004744832
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1918,1.734598566528567e+18,1.734598566580482e+18,52,155.51002906012835,11.446952684587476,3191.956185597638,5207.07253972405
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1919,1.734598567112608e+18,1.734598567144513e+18,32,42.85534867087601,3.236314703017906,1335.8244670615852,1605.5966282550512
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,1920,1.734598567480796e+18,1.734598567516668e+18,36,55.48772328914938,4.1130990890443275,1686.3833124840767,2311.175886528922
