blink id,start timestamp [ns],end timestamp [ns],duration [ms],trial_id,trial_type
413,1734859877124809316,1734859877636873316,512,6,quiet
414,1734859881520980316,1734859881873009316,352,6,quiet
415,1734859885320833316,1734859885676922316,356,6,quiet
416,1734859886748895316,1734859887128814316,380,6,quiet
417,1734859888420848316,1734859888817511316,397,6,quiet
418,1734859889460839316,1734859889808790316,348,6,quiet
419,1734859890952817316,1734859891384874316,432,6,quiet
433,1734859916816874316,1734859917184734316,368,7,noisy
434,1734859918484719316,1734859918880801316,396,7,noisy
435,1734859921964831316,1734859922340834316,376,7,noisy
436,1734859924872827316,1734859925204995316,332,7,noisy
437,1734859926920834316,1734859927360830316,440,7,noisy
438,1734859929488918316,1734859929900869316,412,7,noisy
439,1734859930580981316,1734859930936716316,356,7,noisy
440,1734859933024810316,1734859933432840316,408,7,noisy
441,1734859934932795316,1734859935360705316,428,7,noisy
442,1734859936256846316,1734859936844858316,588,7,noisy
443,1734859936872859316,1734859937328814316,456,7,noisy
444,1734859937628803316,1734859937964966316,336,7,noisy
445,1734859938028722316,1734859938380883316,352,7,noisy
446,1734859939528855316,1734859939928788316,400,7,noisy
447,1734859940148830316,1734859940612803316,464,7,noisy
448,1734859941616859316,1734859942020723316,404,7,noisy
449,1734859946204807316,1734859946580813316,376,7,noisy
450,1734859954748860316,1734859955276931316,528,7,noisy
451,1734859956388879316,1734859956944830316,556,7,noisy
452,1734859957564920316,1734859957976818316,412,7,noisy
453,1734859958916808316,1734859959388809316,472,7,noisy
454,1734859962716874316,1734859963148839316,432,7,noisy
455,1734859966604716316,1734859966936746316,332,7,noisy
456,1734859967408830316,1734859967888798316,480,7,noisy
457,1734859968952876316,1734859969352843316,400,7,noisy
458,1734859972048888316,1734859972436918316,388,7,noisy
459,1734859976084865316,1734859976572801316,488,7,noisy
460,1734859979281121316,1734859979664886316,384,7,noisy
461,1734859981200723316,1734859981688835316,488,7,noisy
462,1734859984552921316,1734859984956934316,404,7,noisy
463,1734859986948882316,1734859987484912316,536,7,noisy
464,1734859990220816316,1734859990624727316,404,7,noisy
465,1734859992252914316,1734859992749019316,496,7,noisy
466,1734859995572938316,1734859996036830316,464,7,noisy
467,1734859998344795316,1734859998776843316,432,7,noisy
468,1734860000736952316,1734860001156806316,420,7,noisy
469,1734860001444930316,1734860001972915316,528,7,noisy
470,1734860002092808316,1734860002568866316,476,7,noisy
471,1734860004588794316,1734860004992803316,404,7,noisy
472,1734860006460848316,1734860006960837316,500,7,noisy
473,1734860009984840316,1734860010380918316,396,7,noisy
474,1734860011304731316,1734860011708858316,404,7,noisy
475,1734860012952810316,1734860013348744316,396,7,noisy
476,1734860014960825316,1734860015400836316,440,7,noisy
501,1734860052697334316,1734860053076881316,380,8,quiet
502,1734860055208801316,1734860055600842316,392,8,quiet
503,1734860056864797316,1734860057276852316,412,8,quiet
504,1734860057680732316,1734860058132953316,452,8,quiet
505,1734860058812833316,1734860059428800316,616,8,quiet
506,1734860059644900316,1734860060136827316,492,8,quiet
507,1734860060716839316,1734860061104898316,388,8,quiet
508,1734860064240782316,1734860064600827316,360,8,quiet
509,1734860070232841316,1734860070580859316,348,8,quiet
510,1734860071904868316,1734860072304802316,400,8,quiet
511,1734860073180860316,1734860073572868316,392,8,quiet
512,1734860075977140316,1734860076352837316,376,8,quiet
513,1734860078284878316,1734860078648853316,364,8,quiet
514,1734860080708890316,1734860081088833316,380,8,quiet
515,1734860085492813316,1734860085844723316,352,8,quiet
516,1734860087916860316,1734860088312893316,396,8,quiet
517,1734860089333265316,1734860089828816316,496,8,quiet
518,1734860090760886316,1734860091016890316,256,8,quiet
519,1734860091020869316,1734860091380934316,360,8,quiet
520,1734860093896806316,1734860094344798316,448,8,quiet
521,1734860096876893316,1734860097044842316,168,8,quiet
522,1734860097048800316,1734860097428880316,380,8,quiet
523,1734860098692860316,1734860099080867316,388,8,quiet
524,1734860100544849316,1734860101024832316,480,8,quiet
525,1734860101880843316,1734860102236874316,356,8,quiet
526,1734860103032860316,1734860103468963316,436,8,quiet
527,1734860105424864316,1734860105808805316,384,8,quiet
528,1734860106952794316,1734860107388841316,436,8,quiet
529,1734860109012718316,1734860109460805316,448,8,quiet
530,1734860111888856316,1734860112312853316,424,8,quiet
531,1734860114060857316,1734860114472803316,412,8,quiet
532,1734860116708801316,1734860117140884316,432,8,quiet
533,1734860118120721316,1734860118552899316,432,8,quiet
534,1734860119968810316,1734860120368805316,400,8,quiet
535,1734860122236812316,1734860122637062316,400,8,quiet
536,1734860123412902316,1734860123840810316,428,8,quiet
537,1734860124172891316,1734860124680791316,508,8,quiet
538,1734860126434504316,1734860126836903316,402,8,quiet
539,1734860129552958316,1734860129940720316,388,8,quiet
540,1734860133880724316,1734860134240820316,360,8,quiet
541,1734860134648882316,1734860135044843316,396,8,quiet
542,1734860135940743316,1734860136380797316,440,8,quiet
543,1734860138736839316,1734860139140905316,404,8,quiet
544,1734860141172801316,1734860141576818316,404,8,quiet
545,1734860143877750316,1734860144304840316,427,8,quiet
546,1734860145676930316,1734860146084816316,408,8,quiet
557,1734860168796925316,1734860169053166316,256,9,noisy
558,1734860169056859316,1734860169560707316,504,9,noisy
559,1734860169609053316,1734860169904815316,296,9,noisy
560,1734860169932807316,1734860170348860316,416,9,noisy
561,1734860170680904316,1734860171008877316,328,9,noisy
562,1734860174164768316,1734860174540860316,376,9,noisy
563,1734860174637038316,1734860175184825316,548,9,noisy
564,1734860176616985316,1734860176872866316,256,9,noisy
565,1734860176877230316,1734860177260935316,384,9,noisy
566,1734860177852860316,1734860178348954316,496,9,noisy
567,1734860180444908316,1734860180808830316,364,9,noisy
568,1734860182424722316,1734860182804817316,380,9,noisy
569,1734860185604899316,1734860185976813316,372,9,noisy
570,1734860188804823316,1734860189200846316,396,9,noisy
571,1734860191997078316,1734860192372920316,376,9,noisy
572,1734860193308921316,1734860193704836316,396,9,noisy
573,1734860194732884316,1734860195112961316,380,9,noisy
574,1734860197020879316,1734860197408834316,388,9,noisy
575,1734860198140824316,1734860198597569316,457,9,noisy
576,1734860198600854316,1734860199028905316,428,9,noisy
577,1734860200261038316,1734860200680815316,420,9,noisy
578,1734860202412785316,1734860202848831316,436,9,noisy
579,1734860204860866316,1734860205301023316,440,9,noisy
580,1734860207092811316,1734860207488723316,396,9,noisy
581,1734860207612801316,1734860208164889316,552,9,noisy
582,1734860210712800316,1734860211084886316,372,9,noisy
583,1734860211952818316,1734860212408804316,456,9,noisy
584,1734860213880824316,1734860214272866316,392,9,noisy
585,1734860215464789316,1734860215920840316,456,9,noisy
586,1734860217032818316,1734860217528865316,496,9,noisy
587,1734860222348901316,1734860222704794316,356,9,noisy
588,1734860223268892316,1734860223668856316,400,9,noisy
589,1734860224980870316,1734860225521078316,540,9,noisy
590,1734860226236864316,1734860226724870316,488,9,noisy
591,1734860229272822316,1734860229692978316,420,9,noisy
592,1734860232020870316,1734860232404876316,384,9,noisy
593,1734860235338180316,1734860235784932316,447,9,noisy
594,1734860237160827316,1734860237624798316,464,9,noisy
595,1734860239732798316,1734860240196809316,464,9,noisy
596,1734860242804907316,1734860243228872316,424,9,noisy
597,1734860243656838316,1734860244120834316,464,9,noisy
598,1734860246140898316,1734860246608926316,468,9,noisy
599,1734860247264847316,1734860247764851316,500,9,noisy
600,1734860249884916316,1734860250288813316,404,9,noisy
601,1734860251156811316,1734860251560723316,404,9,noisy
602,1734860252136828316,1734860252496854316,360,9,noisy
603,1734860252824851316,1734860253252800316,428,9,noisy
604,1734860254944869316,1734860255356808316,412,9,noisy
605,1734860257420891316,1734860257764860316,344,9,noisy
606,1734860259960862316,1734860260352844316,392,9,noisy
607,1734860262664794316,1734860263032903316,368,9,noisy
608,1734860264684782316,1734860265088803316,404,9,noisy
609,1734860267116911316,1734860267492840316,376,9,noisy
610,1734860267968879316,1734860268404874316,436,9,noisy
629,1734860297620804316,1734860298052905316,432,10,quiet
630,1734860301656861316,1734860302080869316,424,10,quiet
631,1734860303817530316,1734860304200840316,383,10,quiet
632,1734860306100891316,1734860306492864316,392,10,quiet
633,1734860309100865316,1734860309532963316,432,10,quiet
634,1734860312776814316,1734860313136818316,360,10,quiet
635,1734860314980960316,1734860315420915316,440,10,quiet
636,1734860315900826316,1734860316392885316,492,10,quiet
637,1734860317292856316,1734860317748798316,456,10,quiet
638,1734860318760831316,1734860319160818316,400,10,quiet
639,1734860322888817316,1734860323280815316,392,10,quiet
640,1734860324356983316,1734860324776888316,420,10,quiet
641,1734860326525084316,1734860326964882316,440,10,quiet
642,1734860328392802316,1734860328832815316,440,10,quiet
643,1734860331564872316,1734860331893005316,328,10,quiet
644,1734860332044929316,1734860332328905316,284,10,quiet
645,1734860332333009316,1734860332728983316,396,10,quiet
646,1734860334777206316,1734860335217317316,440,10,quiet
647,1734860338192837316,1734860338628891316,436,10,quiet
648,1734860339992827316,1734860340412887316,420,10,quiet
649,1734860341072909316,1734860341564730316,492,10,quiet
650,1734860344584837316,1734860345152825316,568,10,quiet
651,1734860348417072316,1734860348836748316,420,10,quiet
652,1734860353365032316,1734860353880831316,516,10,quiet
653,1734860354476806316,1734860354992854316,516,10,quiet
654,1734860356112829316,1734860356688829316,576,10,quiet
655,1734860357336854316,1734860357880818316,544,10,quiet
656,1734860358592813316,1734860359052724316,460,10,quiet
657,1734860359332732316,1734860359764725316,432,10,quiet
658,1734860360332982316,1734860360548786316,216,10,quiet
659,1734860360552852316,1734860360888864316,336,10,quiet
660,1734860361508834316,1734860362024874316,516,10,quiet
661,1734860362544714316,1734860363012785316,468,10,quiet
662,1734860364728787316,1734860365161419316,433,10,quiet
663,1734860366232822316,1734860366597023316,364,10,quiet
664,1734860367592821316,1734860368000838316,408,10,quiet
665,1734860369716717316,1734860370136843316,420,10,quiet
666,1734860370680865316,1734860371144775316,464,10,quiet
667,1734860372944728316,1734860373372788316,428,10,quiet
668,1734860375920794316,1734860376360744316,440,10,quiet
669,1734860377052716316,1734860377500837316,448,10,quiet
670,1734860379148820316,1734860379532845316,384,10,quiet
671,1734860382896864316,1734860383284854316,388,10,quiet
672,1734860383312833316,1734860383748854316,436,10,quiet
673,1734860385124965316,1734860385528905316,404,10,quiet
674,1734860386952823316,1734860387384803316,432,10,quiet
675,1734860387664747316,1734860388164713316,500,10,quiet
