section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,74,1732933967813923966,1732933968114953984,301,623.822,357.668,8.598664123558986,12.962528936993131
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,75,1732933968153909966,1732933968330987776,177,484.835,382.483,-2.0511077002776603,11.14112056886734
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,76,1732933968369900966,1732933969011006976,641,599.629,356.627,6.745574115672047,13.059903822507916
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,77,1732933969057931966,1732933969755113984,697,760.199,318.563,19.218792354623343,15.674025307182518
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,78,1732933969865958966,1732933970826984960,961,744.274,325.678,17.955561755896206,15.180227631315148
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,79,1732933970877901966,1732933971710926848,833,583.611,335.646,5.541773220598743,14.650208737151816
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,80,1732933971753916966,1732933971974931968,221,451.833,296.619,-4.667607167041122,17.605631623051565
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,81,1732933972014472966,1732933972734820864,720,562.168,328.273,3.895954504081232,15.218094271149146
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,82,1732933972857794966,1732933973046863872,189,449.937,336.129,-4.764069590035186,14.625383554357597
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,83,1732933973161829966,1732933973766811904,605,483.271,325.662,-2.199083326275844,15.426355032049695
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,84,1732933973825897966,1732933974086788864,261,692.688,319.119,13.997424550779007,15.764485508838673
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,85,1732933974113975966,1732933975314931968,1201,756.538,319.612,18.93065405541647,15.604335340714453
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,86,1732933975449886966,1732933975654885888,205,545.284,344.747,2.5831658997303593,13.982750033137071
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,87,1732933975697896966,1732933975910897920,213,425.719,341.403,-6.624076918257795,14.214211324388911
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,88,1732933975965885966,1732933976198764800,233,616.92,334.716,8.109482063748308,14.693720641849017
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,89,1732933976225884966,1732933976459142912,233,653.565,340.796,10.917035035502918,14.1979872001048
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,90,1732933976506001966,1732933976786859008,281,480.429,330.663,-2.415602223842633,15.048437907685825
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,91,1732933976821915966,1732933977066788864,245,410.159,320.648,-7.863469246985334,15.764715050682932
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,92,1732933977265768966,1732933977406882816,141,581.509,352.099,5.360856463908706,13.412423062172179
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,93,1732933977453909966,1732933977638925824,185,756.294,324.617,18.888278205738818,15.233909018044246
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,94,1732933977665933966,1732933978086893824,421,717.52,305.682,15.972711838773368,16.72159142192611
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,95,1732933978241853966,1732933979382929920,1141,703.926,315.262,14.880615251101693,16.03296375271864
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,96,1732933979557895966,1732933980594841856,1037,538.397,344.09,2.0536576356611875,14.034276943457481
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,97,1732933980645926966,1732933981122839808,477,694.758,326.682,14.131032899869611,15.196098926301705
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,98,1732933981285799966,1732933981586923008,301,740.508,342.203,17.59691443975495,13.960538215205005
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,99,1732933981605904966,1732933982870851840,1265,710.123,315.48,15.359221136170078,16.00541570958915
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,100,1732933983013845966,1732933983278931968,265,536.419,344.945,1.9011433924748875,13.970344661647465
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,101,1732933983317888966,1732933983974948864,657,423.243,342.786,-6.81272601462793,14.108389409508238
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,102,1732933984029827966,1732933984610949888,581,669.91,311.257,12.261472365773134,16.389101985187125
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,103,1732933984749917966,1732933987906792960,3157,534.676,331.514,1.7718982434933332,14.983799210135526
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,104,1732933988069885966,1732933989466839808,1397,694.239,315.355,14.130825755373408,16.0430341746248
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,105,1732933989593980966,1732933990483013888,889,697.333,326.533,14.330148222642274,15.203029096851326
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,106,1732933990650083966,1732933991002995968,353,615.091,331.072,7.9752843097323165,14.969357267085106
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,107,1732933991033958966,1732933992174918912,1141,692.913,326.7,13.988620738329253,15.197756975566248
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,108,1732933992345927966,1732933992595008000,249,719.587,344.03,15.982259767854677,13.861402594548249
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,109,1732933992650126966,1732933992926923776,277,532.865,337.486,1.6302076358504536,14.533726402042582
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,110,1732933992965948966,1732933993106968832,141,682.172,313.172,13.204682298238826,16.226378638784944
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,111,1732933993126239966,1732933994678909952,1553,696.469,314.344,14.307069898456191,16.114679720617744
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,112,1732933994789880966,1732933995210881024,421,687.746,326.104,13.591962402229093,15.250502474725755
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,113,1732933995253948966,1732933995538931968,285,496.234,324.31,-1.197411375231708,15.530310292075317
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,114,1732933995585802966,1732933995666802944,81,366.905,311.818,-11.241117587176221,16.38118749538967
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,115,1732933995845905966,1732933996010949888,165,434.15,345.363,-5.968950663336019,13.921224683108992
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,116,1732933996069935966,1732933996254881024,185,678.946,312.341,12.95769072799525,16.293768502179972
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,117,1732933996285872966,1732933998094931968,1809,697.115,300.883,14.408866657207772,17.118978452271385
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,118,1732933998153979966,1732933999014913792,861,449.563,304.965,-4.8326760672327795,16.974863405922495
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,119,1732933999069915966,1732934001267297024,2197,720.753,305.532,16.22418244476876,16.72622430338167
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,120,1732934001414018966,1732934003886913024,2473,719.358,309.468,16.098962609130947,16.435800117640234
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,121,1732934004058518966,1732934006382874880,2324,707.968,315.938,15.190771228260411,15.975192222321098
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,122,1732934006569886966,1732934007242809856,673,522.534,352.092,0.8319937742146198,13.433787572469301
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,123,1732934007298001966,1732934008659105792,1361,706.135,312.276,15.063229923862448,16.251739937939355
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,124,1732934008757863966,1732934010646924800,1889,688.1,316.335,13.65247258976123,15.9801511789685
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,125,1732934010781922966,1732934010978993920,197,615.087,349.258,7.942863359860323,13.602112415428733
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,126,1732934011029922966,1732934011266835968,237,449.073,334.097,-4.833133408661458,14.778143843351485
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,127,1732934011309893966,1732934011474806016,165,607.492,331.322,7.388930581627861,14.957456295069692
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,128,1732934011629800966,1732934013082820864,1453,503.524,312.3,-0.6363086795810582,16.43715576303118
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,129,1732934013121943966,1732934013330842880,209,518.162,381.967,0.49438553028963844,11.181142475946094
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,130,1732934013377887966,1732934013522952960,145,434.924,306.725,-5.968057981945089,16.832948840014744
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,131,1732934013629913966,1732934013858961920,229,465.826,318.429,-3.554771732360112,15.966876418266223
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,132,1732934013897878966,1732934014218880000,321,562.531,323.402,3.9284227863408536,15.585087110514184
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,133,1732934014261960966,1732934014379009792,117,695.694,309.979,14.263381884583527,16.44211373831005
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,134,1732934014545933966,1732934016586774016,2041,687.006,304.975,13.608427632761094,16.831314864342886
82104736-b7a3-49b8-bdca-dbc21e8a4f60,ae30e625-5b46-400f-a958-2a3bd3e0dc91,135,1732934016729927966,1732934017055014912,325,703.514,310.432,14.867445061578938,16.394160854939827
